Gene dn_silentCFPK dn_damaging dn_lof mut_silentCFPK mut_damaging mut_lof caseData1 caseData2 caseData3 controlData1 controlData2 controlData3 BF_dn_silentCFPK BF_dn_MiD BF_dn_lof BF_cc_MiD_lof_pop1 BF_cc_MiD_lof_pop2 BF_cc_MiD_lof_pop3 BF qvalue
FAM91A1 0 0 0 5.26379e-07 3.65036e-06 2.45916618349137e-06 1 0 0 2 0 3 0.999754248701642 0.996527500040194 0.942328001136695 0.724721903495589 0.98660872036582 0.974553359057078 0.654194069107945 0.910735263364845
ADCY2 0 0 0 2.29752e-06 9.80244e-06 2.55485149696149e-06 0 0 0 1 0 1 0.998928248168523 0.990727042271834 0.940159954016181 0.719168837792261 0.98660872036582 0.990839023890334 0.654137389937585 0.910737518298772
KLC2 0 0 0 2.68395e-06 7.85037e-06 1.93731381639215e-06 0 0 0 1 0 3 0.998748213341727 0.992560528851584 0.954250404904879 0.719168837792261 0.98660872036582 0.974553359057078 0.654119057326387 0.91073977303632
PDZRN4 0 0 0 7.33651e-06 7.05837e-06 2.56649327643157e-06 1 0 2 0 2 2 0.996585757750107 0.993306271311423 0.939896551929599 1.39641941261819 0.481787081828859 1.0448940117375 0.654065405265728 0.910742027752986
DNA2 0 0 0 6.05112e-07 6.09596e-06 2.39585853314765e-06 0 0 0 1 0 2 0.999717500995281 0.994213915342077 0.94376548608273 0.719168837792261 0.98660872036582 0.982564003058375 0.65397008593146 0.910744282655756
IL17RA 0 0 0 6.40173e-06 4.24526e-06 1.81444395107593e-06 4 0 1 3 2 1 0.997019472143433 0.995963766601787 0.957081848928735 1.39838105455402 0.481787081828859 1.02122969537149 0.653883496834149 0.910746537701237
PCDP1 0 0 0 1.11606e-10 1.67604e-08 2.65426810308953e-06 0 0 0 1 0 2 0.999999947881432 0.999984003491306 0.937913233261916 0.719168837792261 0.98660872036582 0.982564003058375 0.653871417404912 0.91074879251932
RET 0 0 0 6.25713e-06 6.58958e-06 2.594553755268e-06 1 0 0 2 0 2 0.997086597014489 0.993748186653404 0.939262004159635 0.724721903495589 0.98660872036582 0.982564003058375 0.653842532954689 0.910751047193515
KIFC2 0 0 0 1.8842e-05 2.01779e-08 2.29954194878411e-06 0 0 0 1 0 2 0.991278647221829 0.999980741811095 0.945957159657153 0.719168837792261 0.98660872036582 0.982564003058375 0.653725635636215 0.910753302160954
LIPK 0 0 0 1.11606e-10 2.43807e-06 1.22010526279766e-06 1 0 1 0 2 3 0.999999947881432 0.997678167127275 0.97091040733767 1.39641941261819 0.481787081828859 1.00302264858083 0.653659188489344 0.910755557171049
DYNC2H1 0 0 0 1.00719e-06 1.0284e-05 1.33817247593719e-05 5 0 3 4 1 13 0.999529878302316 0.990275733613428 0.727176321481999 1.40650174964461 0.661224843302648 0.976324919670734 0.653544945182494 0.910757812461147
RBM5 0 0 0 1.11606e-10 6.63217e-06 3.13826990716802e-06 0 0 0 1 0 0 0.999999947881432 0.993708022703233 0.927060148541698 0.719168837792261 0.98660872036582 0.999384216387138 0.653243328024106 0.910760068961664
PSTPIP1 0 0 0 3.80765e-06 4.40233e-06 1.46866040726129e-06 0 0 2 0 1 2 0.998225062252162 0.995815027102334 0.965100409034636 0.985463527632272 0.661224843302648 1.0448940117375 0.653193121682719 0.910762325424014
SLC8A2 0 0 0 1.74489e-05 1.54426e-05 1.41441061586009e-06 0 0 0 1 0 3 0.991918185071828 0.985465833757468 0.96636519884255 0.719168837792261 0.98660872036582 0.974553359057078 0.653190920037615 0.910764581609849
PHF20L1 0 0 0 1.11606e-10 1.68525e-06 2.98130224274927e-06 0 0 0 1 0 1 0.999999947881432 0.998393997399096 0.930564566659789 0.719168837792261 0.98660872036582 0.990839023890334 0.653171705947826 0.910766837603687
GSR 0 0 0 3.82428e-06 6.08999e-06 1.39720812208411e-06 1 0 0 2 0 6 0.998217324128007 0.994219550571204 0.966766645586583 0.724721903495589 0.98660872036582 0.952052862745486 0.653140268609734 0.910769093466251
ANKRD52 0 0 0 5.2972e-06 7.11745e-06 2.69429024263675e-06 0 0 0 1 0 1 0.997532438696829 0.993250604918244 0.937010456076112 0.719168837792261 0.98660872036582 0.990839023890334 0.652693392464487 0.91077135126004
EIF2AK3 0 0 0 3.47003e-06 4.56013e-06 2.83120765350975e-06 0 0 0 1 0 1 0.998382186815123 0.995665639061858 0.933929313072619 0.719168837792261 0.98660872036582 0.990839023890334 0.652684446314024 0.910773608810698
INPP4A 0 0 0 2.1585e-06 8.869e-06 3.01112452870421e-06 1 0 0 2 0 1 0.99899303257406 0.991602967781985 0.929897631000011 0.724721903495589 0.98660872036582 0.990839023890334 0.652611704264799 0.910775866434963
OSBPL8 0 0 0 1.11606e-10 5.95489e-06 2.86286536802181e-06 0 0 0 1 0 1 0.999999947881432 0.994347091106113 0.933218502413039 0.719168837792261 0.98660872036582 0.990839023890334 0.652379400020754 0.91077812492489
TERT 0 0 0 8.17213e-06 8.00201e-06 2.63498470869394e-06 0 0 0 1 0 1 0.996198374203895 0.992417867792584 0.938348552771213 0.719168837792261 0.98660872036582 0.990839023890334 0.652204071020557 0.910780383997539
ACTR8 0 0 0 1.37605e-06 4.18079e-06 2.23306774721882e-06 0 0 0 1 0 3 0.999357818719287 0.996024829604783 0.947473071948992 0.719168837792261 0.98660872036582 0.974553359057078 0.652137972047881 0.910782643110642
LUZP1 0 0 0 1.11606e-10 3.56161e-06 2.30508804472642e-06 2 0 1 1 2 0 0.999999947881432 0.996611652723082 0.945830805475302 1.39298827842256 0.481787081828859 1.03076711477341 0.652082523023917 0.910784902211336
SLC25A45 0 0 0 1.76933e-07 1.34881e-06 7.94547220054265e-07 0 0 1 0 1 1 0.999917381441785 0.998714223428698 0.980948327749013 0.985463527632272 0.661224843302648 1.02122969537149 0.651875466496579 0.910787162052075
PTCH1 0 0 0 7.05587e-06 1.33255e-05 3.35241118711273e-06 2 0 1 3 0 4 0.996715927537547 0.987434386898414 0.922302918433691 0.73200871699363 0.98660872036582 0.994340117915832 0.651852586249175 0.910789421718689
KIAA1377 0 0 0 1.29153e-06 2.37835e-06 2.37212044391717e-06 2 0 2 2 1 1 0.999397238899906 0.99773491701637 0.944305119253779 0.992213604214878 0.661224843302648 1.05518623920176 0.651852175243467 0.910791681099707
AKNA 0 0 0 8.94766e-07 7.90947e-07 3.08559232856504e-06 0 0 0 1 0 1 0.999582331843744 0.999245633488106 0.928234576211845 0.719168837792261 0.98660872036582 0.990839023890334 0.651819704780112 0.910793940354272
CDC25C 0 0 0 3.84473e-07 2.33391e-06 1.22579066954639e-06 1 0 1 1 1 0 0.999820488552396 0.997777150838998 0.970777076871358 0.987484009068443 0.661224843302648 1.03076711477341 0.651800797752196 0.910796199415106
LIAS 0 0 0 2.51777e-07 4.46545e-06 1.06458893225192e-06 0 0 1 0 1 0 0.999882437311338 0.995755266746001 0.974565378628018 0.985463527632272 0.661224843302648 1.03076711477341 0.651722633516203 0.910798458576265
PRR11 0 0 0 1.11606e-10 1.06556e-06 1.20548231133636e-06 0 0 1 0 1 0 0.999999947881432 0.998983974796801 0.971253428788922 0.985463527632272 0.661224843302648 1.03076711477341 0.65169041923163 0.910800717609755
SMARCA5 0 0 0 2.98127e-06 6.84875e-06 3.49659544995064e-06 1 0 0 2 0 0 0.998609738804291 0.993503827781167 0.919115095806056 0.724721903495589 0.98660872036582 0.999384216387138 0.65160448404957 0.910802976782121
VPS52 0 0 0 8.36825e-07 7.56323e-06 2.54883551158494e-06 2 0 0 3 0 4 0.999609367482107 0.992830774262082 0.940296101362547 0.73200871699363 0.98660872036582 0.96680150783437 0.65158143932973 0.910805235781346
HMHA1 0 0 0 2.80253e-05 8.47909e-06 2.8299153022716e-06 0 2 0 4 0 1 0.987083729815856 0.991969292776207 0.93395834301511 0.349762909876846 2.05544352458945 0.990839023890334 0.651421566675877 0.910807495286222
RNF10 0 0 0 2.17735e-06 5.82196e-06 1.86970845908388e-06 0 0 0 1 0 4 0.998984247829559 0.994472613611746 0.955807166048874 0.719168837792261 0.98660872036582 0.96680150783437 0.651380689984174 0.910809754706395
PPP1R12C 0 0 0 1.58891e-05 4.78102e-06 2.32381860973155e-06 0 0 0 1 0 2 0.992635246427904 0.995456596136523 0.945404214152151 0.719168837792261 0.98660872036582 0.982564003058375 0.651277709710462 0.910812014349928
ATP13A2 0 0 0 1.80454e-05 1.18845e-05 3.24802997979425e-06 2 0 1 3 0 4 0.991644243993248 0.988778605227578 0.924618388813681 0.73200871699363 0.98660872036582 0.994340117915832 0.651048956352658 0.910814274840626
TTC1 0 0 0 1.11606e-10 2.02548e-06 8.2796297409289e-07 0 0 1 0 1 1 0.999999947881432 0.998070363205466 0.980155969879375 0.985463527632272 0.661224843302648 1.02122969537149 0.650982747928368 0.910816535372164
RPA1 0 0 0 3.49012e-07 6.27662e-06 2.23964818222328e-06 1 0 0 2 0 4 0.999837042663267 0.994043414843276 0.947322887948714 0.724721903495589 0.98660872036582 0.96680150783437 0.65085802169622 0.910818796234764
A2ML1 0 0 0 9.73801e-07 2.85364e-06 3.77992888639024e-06 3 2 1 5 1 2 0.999545455991049 0.997283435634673 0.91288638700429 0.56722688503779 1.24586913924775 1.01198372962338 0.650789670698629 0.910821057148787
RETSAT 0 0 0 1.35521e-06 3.89461e-06 1.68082892471345e-06 1 0 0 2 0 6 0.999367538216648 0.996295972445851 0.960171508987381 0.724721903495589 0.98660872036582 0.952052862745486 0.65078843791147 0.910823317781386
GPR126 0 0 0 1.11606e-10 5.25869e-06 2.99576921723011e-06 0 0 0 1 0 1 0.999999947881432 0.9950048319508 0.9302409656966 0.719168837792261 0.98660872036582 0.990839023890334 0.650728070630408 0.910825578425846
MYO1A 0 0 0 1.11606e-10 9.60775e-06 3.50043846395829e-06 2 0 2 3 0 8 0.999999947881432 0.990909613903693 0.919030296915479 0.73200871699363 0.98660872036582 0.989369555173804 0.65070417424019 0.910827838901329
MYO15A 1 0 0 3.77266e-05 1.04146e-10 9.30842832279775e-06 3 0 2 2 2 5 1.19192996367854 0.99999990059917 0.800271114090179 1.39377147895099 0.481787081828859 1.01583779657866 0.65066721953491 0.910830099272611
CFH 0 0 0 1.11606e-10 1.04146e-10 3.2083910883041e-06 0 0 0 1 0 1 0.999999947881432 0.99999990059917 0.92549938349342 0.719168837792261 0.98660872036582 0.990839023890334 0.650661307140964 0.91083235938581
NOMO2 0 0 0 3.07484e-06 6.71755e-06 3.24533165257554e-06 0 0 0 1 0 0 0.998566167309879 0.993627515550087 0.924678330945863 0.719168837792261 0.98660872036582 0.999384216387138 0.650578091543242 0.910834619624213
SORT1 0 0 0 4.10544e-06 4.58195e-06 2.26795812543688e-06 0 0 0 1 0 3 0.998086515599302 0.995644985607217 0.946677077241936 0.719168837792261 0.98660872036582 0.974553359057078 0.650513020301973 0.910836879897854
MCC 0 0 0 3.18243e-06 6.59015e-07 2.7851953179526e-06 0 0 0 1 0 2 0.998516072056318 0.999371388353299 0.934963501093794 0.719168837792261 0.98660872036582 0.982564003058375 0.650449057101699 0.910839140201237
SMAD6 0 0 0 1.05814e-05 6.28671e-06 1.16656936554428e-06 2 0 1 2 1 0 0.995083170148253 0.994033893908568 0.97216689493459 0.992213604214878 0.661224843302648 1.03076711477341 0.650303806701095 0.91084140093729
CPAMD8 0 0 0 8.98536e-06 7.12506e-07 5.51179125762325e-06 5 0 0 6 0 1 0.995821662995817 0.999320398196147 0.875818500652405 0.76321110259104 0.98660872036582 0.990839023890334 0.650269177307464 0.910843661557635
ANO2 0 0 0 1.11606e-10 8.99513e-06 3.20473868386117e-06 2 0 2 3 0 9 0.999999947881432 0.991484522652005 0.925580606984385 0.73200871699363 0.98660872036582 0.981092413372066 0.650236408315475 0.910845922053076
ACAP1 0 0 0 8.11954e-06 5.36361e-06 2.52470464880402e-06 0 0 0 1 0 2 0.996222745317221 0.994905654652259 0.940842425494976 0.719168837792261 0.98660872036582 0.982564003058375 0.650117572628981 0.910848182850191
FADS1 0 0 0 4.10227e-06 1.04146e-10 1.2768878071664e-06 0 0 1 0 1 0 0.998087990235598 0.99999990059917 0.969579692773291 0.985463527632272 0.661224843302648 1.03076711477341 0.649983856017769 0.910850444022681
GDPD4 0 0 0 1.11606e-10 1.51679e-06 1.30602907225768e-06 0 0 1 0 1 0 0.999999947881432 0.998554314355987 0.968897546312803 0.985463527632272 0.661224843302648 1.03076711477341 0.64983006163448 0.910852705669991
COX8C 0 0 0 1.11606e-10 1.04146e-10 9.3397118113419e-08 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.997739336882143 0.985463527632272 0.661224843302648 0.999384216387138 0.649739445300324 0.910854967478969
TOE1 0 0 0 9.01581e-07 4.47914e-06 1.18142448089651e-06 0 0 1 0 1 0 0.99957915201851 0.995742306318436 0.971818064306846 0.985463527632272 0.661224843302648 1.03076711477341 0.649679837707405 0.910857229295935
PYDC2 0 0 0 1.11606e-10 1.04146e-10 1.03807101896925e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.997487716770317 0.985463527632272 0.661224843302648 0.999384216387138 0.649575587360839 0.910859491342096
ANKMY1 0 0 0 1.11606e-10 2.55601e-06 2.15213639861037e-06 3 0 1 2 2 1 0.999999947881432 0.997566110847046 0.949322318074472 1.39377147895099 0.481787081828859 1.02122969537149 0.649419783223837 0.910861753872853
USP47 0 0 0 3.72916e-07 5.58928e-06 3.38165691226946e-06 1 0 0 2 0 1 0.999825883597785 0.994692400537693 0.921655321830269 0.724721903495589 0.98660872036582 0.990839023890334 0.649383352010647 0.910864016296693
KRTAP12-1 0 0 0 1.11606e-10 1.04146e-10 1.21938987152247e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.997049618643666 0.985463527632272 0.661224843302648 0.999384216387138 0.649290292772088 0.910866278894187
GNG11 0 0 0 2.12874e-07 1.04146e-10 1.32426721873373e-07 0 0 0 0 1 0 0.999900600537316 0.99999990059917 0.996796314199639 0.985463527632272 0.661224843302648 0.999384216387138 0.649060849094222 0.910868542340971
OR7G2 0 0 0 1.11606e-10 1.04146e-10 2.23858627469072e-07 1 0 0 1 1 0 0.999999947881432 0.99999990059917 0.994591036850077 0.987484009068443 0.661224843302648 0.999384216387138 0.649017183503798 0.910870805716591
MT1M 0 0 0 5.6349e-07 1.04146e-10 1.51416591124561e-07 0 0 0 0 1 0 0.999736927237002 0.99999990059917 0.996337844362062 0.985463527632272 0.661224843302648 0.999384216387138 0.648656122246449 0.910873070593351
RGMA 0 0 0 3.9454e-06 6.36854e-06 9.38183654963235e-07 3 0 1 3 1 2 0.998160969300225 0.993956685478256 0.977547443400435 0.999428019669779 0.661224843302648 1.01198372962338 0.648604713937084 0.910875335437143
RNASE8 0 0 0 1.11606e-10 2.39249e-07 1.80888331302803e-07 0 0 0 0 1 0 0.999999947881432 0.999771701498114 0.995626776104528 0.985463527632272 0.661224843302648 0.999384216387138 0.648215765150704 0.910877601919962
HK3 0 0 0 6.9064e-06 8.4312e-06 2.03158522135201e-06 3 0 2 2 2 4 0.996785270537046 0.99201430386721 0.952084301888312 1.39377147895099 0.481787081828859 1.02522683229725 0.648129275925511 0.9108798685434
RBM26 0 0 0 3.00367e-07 3.74871e-06 3.21802285078204e-06 0 0 0 1 0 1 0.999859752305874 0.996434260499046 0.925285226863423 0.719168837792261 0.98660872036582 0.990839023890334 0.648100385888958 0.910882135022142
DNAJB3 0 0 0 1.11606e-10 1.04146e-10 2.01901913051402e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.995120123254917 0.985463527632272 0.661224843302648 0.999384216387138 0.64803378296311 0.910884401543
CALB1 0 0 0 1.11606e-10 1.16451e-06 1.05169101081062e-06 0 0 1 0 1 1 0.999999947881432 0.998889724588057 0.974869193745482 0.985463527632272 0.661224843302648 1.02122969537149 0.648003008763064 0.910886667928528
OR5M11 0 0 0 1.11606e-10 1.04146e-10 2.0578942231925e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.995026423966925 0.985463527632272 0.661224843302648 0.999384216387138 0.647972764898417 0.910888934176125
NOMO3 0 0 0 3.04322e-06 7.77011e-06 3.01471986731872e-06 0 0 0 1 0 1 0.998580890944022 0.992636052373001 0.929817261935442 0.719168837792261 0.98660872036582 0.990839023890334 0.647962412292505 0.91089120018732
KCNA2 0 0 0 3.73969e-07 6.4285e-06 1.22623410595666e-06 0 0 1 0 1 0 0.999825392033285 0.993900119164113 0.97076667854411 0.985463527632272 0.661224843302648 1.03076711477341 0.647935891851986 0.910893466042214
OR5F1 0 0 0 1.11606e-10 1.04146e-10 2.10123236873418e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.994921979094261 0.985463527632272 0.661224843302648 0.999384216387138 0.64790474918417 0.910895731763722
CTXN1 0 0 0 3.6297e-06 1.04146e-10 1.4553906358945e-07 0 0 0 0 1 0 0.998307871958297 0.99999990059917 0.996479719667718 0.985463527632272 0.661224843302648 0.999384216387138 0.647821147381998 0.910897997611601
ARMS2 0 0 0 1.11606e-10 1.04146e-10 2.15747077738115e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.994786462766653 0.985463527632272 0.661224843302648 0.999384216387138 0.647816499377558 0.910900263194946
KIF1C 0 0 0 6.27405e-06 1.04146e-10 3.24144158134572e-06 1 0 0 2 0 2 0.997078742096688 0.99999990059917 0.924764754739648 0.724721903495589 0.98660872036582 0.982564003058375 0.647795414830137 0.910902528595177
C14orf178 0 0 0 2.54238e-07 1.14868e-09 2.15068207044521e-07 0 0 0 0 1 0 0.99988128832982 0.999998903657994 0.994802820260267 0.985463527632272 0.661224843302648 0.999384216387138 0.647749634915074 0.910904793934575
CATSPERD 0 0 0 3.74456e-07 3.13055e-08 2.06304382038585e-06 0 0 2 0 1 2 0.999825164690706 0.999970121710893 0.951362684432629 0.985463527632272 0.661224843302648 1.0448940117375 0.647618368585472 0.910907059636307
APOC4-APOC2 0 0 0 1.11606e-10 1.04146e-10 2.2950308350884e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.994455074075419 0.985463527632272 0.661224843302648 0.999384216387138 0.647600695212621 0.910909325138064
ABLIM1 0 0 0 3.48565e-08 8.22199e-06 2.47283356788614e-06 2 0 0 3 0 5 0.999983722728006 0.992210983084946 0.94201798434668 0.73200871699363 0.98660872036582 0.959303069629455 0.647549827031353 0.910911590604178
HIST1H3F 0 0 0 1.46094e-06 1.04146e-10 2.06004749684252e-07 0 0 0 0 1 0 0.999318229130447 0.99999990059917 0.995021234292676 0.985463527632272 0.661224843302648 0.999384216387138 0.647527652419205 0.910913855892651
NPHP1 0 0 0 3.16916e-07 3.44446e-06 2.24210668158408e-06 1 0 0 2 0 5 0.99985202638216 0.996722755051666 0.947266784880208 0.724721903495589 0.98660872036582 0.959303069629455 0.647522084334025 0.910916120921333
STARD7 0 0 0 3.21363e-06 2.74086e-06 9.58707993783405e-07 0 0 1 0 1 1 0.998501545894721 0.997390530866433 0.977062558770455 0.985463527632272 0.661224843302648 1.02122969537149 0.647514512173251 0.910918385700192
FAM50B 0 0 0 4.2619e-06 4.49163e-06 5.7972127362254e-07 1 0 1 1 1 2 0.998013738234266 0.99573048222128 0.986059333139198 0.987484009068443 0.661224843302648 1.01198372962338 0.647491593260903 0.910920650305213
CKAP2L 0 0 0 4.65245e-07 1.90615e-06 1.43137860340325e-06 0 0 1 0 1 0 0.999782784161175 0.998183849705803 0.965969406139068 0.985463527632272 0.661224843302648 1.03076711477341 0.647485186953535 0.910922914654728
OR7A10 0 0 0 1.11606e-10 1.04146e-10 2.40869195272925e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.994181351618294 0.985463527632272 0.661224843302648 0.999384216387138 0.647422443969151 0.910925179027517
S100A4 0 0 0 1.11606e-10 4.80777e-07 2.21993722949209e-07 0 0 0 0 1 0 0.999999947881432 0.999541329080388 0.994635962918463 0.985463527632272 0.661224843302648 0.999384216387138 0.647421466846101 0.910927443118002
OR51B6 0 0 0 1.11606e-10 1.0749e-06 2.89904181415825e-07 1 0 0 1 1 0 0.999999947881432 0.998975077690282 0.993001434223569 0.987484009068443 0.661224843302648 0.999384216387138 0.64731582871513 0.910929707443999
CENPH 0 0 0 1.73579e-06 1.73163e-07 1.18642285498571e-06 1 0 1 1 1 1 0.999190070873139 0.999834752788856 0.971700722818437 0.987484009068443 0.661224843302648 1.02122969537149 0.647308831489847 0.910931971517514
OR10G9 0 0 0 1.11606e-10 6.46105e-07 2.24751274523305e-07 0 0 0 0 1 0 0.999999947881432 0.999383695520607 0.994569533532365 0.985463527632272 0.661224843302648 0.999384216387138 0.647276131733252 0.910934235465731
OR10H5 0 0 0 5.64756e-07 8.57655e-07 2.11503024991802e-07 0 0 0 0 1 0 0.999736336345416 0.999182060283073 0.994888728775984 0.985463527632272 0.661224843302648 0.999384216387138 0.647182581433321 0.910936499589658
APOC4 0 0 0 1.11606e-10 1.04146e-10 2.57930780034237e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.99377062605061 0.985463527632272 0.661224843302648 0.999384216387138 0.647154974708741 0.91093876356311
NAALADL1 0 0 0 4.26544e-06 6.44e-06 1.76706796006462e-06 1 0 0 2 0 6 0.998012091727453 0.993889270758436 0.958176086212058 0.724721903495589 0.98660872036582 0.952052862745486 0.646988458626201 0.910941028073125
MRS2 0 0 0 1.63682e-06 1.3691e-06 1.40814669919862e-06 2 0 0 1 2 0 0.999236215212679 0.998694905707247 0.966511355555331 1.39298827842256 0.481787081828859 0.999384216387138 0.64690880227872 0.910943292690054
CXCL3 0 0 0 1.90643e-06 6.32656e-07 2.12475501483542e-07 0 0 0 0 1 0 0.999110520807455 0.999396516826683 0.994865294649527 0.985463527632272 0.661224843302648 0.999384216387138 0.646901039102981 0.910945557058349
TTC14 0 0 0 1.54207e-06 4.07634e-06 1.57051474227137e-06 3 0 1 3 1 1 0.999280396027344 0.996123775000415 0.962730724267531 0.999428019669779 0.661224843302648 1.02122969537149 0.646739852605602 0.910947821936735
ANKRD30B 0 0 0 1.55141e-07 1.04146e-10 3.78452828530457e-06 1 0 0 2 0 1 0.999927556434643 0.99999990059917 0.912785663061907 0.724721903495589 0.98660872036582 0.990839023890334 0.646631331490576 0.910950087064714
UEVLD 0 0 0 2.92981e-07 2.66561e-06 1.14819254831568e-06 1 0 0 0 2 1 0.999863200509153 0.997462000042712 0.97259861538475 1.39641941261819 0.481787081828859 0.990839023890334 0.646613433094686 0.910952351994158
VPRBP 0 0 0 1.11606e-10 5.99868e-06 3.59364190260675e-06 0 0 0 1 0 0 0.999999947881432 0.99430574792966 0.916976355813667 0.719168837792261 0.98660872036582 0.999384216387138 0.646526546305428 0.910954617066202
CPN1 0 0 0 1.11606e-10 5.41338e-06 9.8838125118147e-07 0 0 1 0 1 1 0.999999947881432 0.99485861537799 0.976362004698494 0.985463527632272 0.661224843302648 1.02122969537149 0.646376212824237 0.910956882594508
TMEM174 0 0 0 1.11606e-10 1.46949e-07 3.05870538156484e-07 0 0 0 0 1 0 0.999999947881432 0.999859765126056 0.992617575426683 0.985463527632272 0.661224843302648 0.999384216387138 0.646313510596672 0.910959148145772
NEK5 0 0 0 1.11606e-10 2.2741e-06 2.38505441706176e-06 0 0 0 1 0 4 0.999999947881432 0.997833997021304 0.944011051357147 0.719168837792261 0.98660872036582 0.96680150783437 0.646172516180605 0.910961414107038
INF2 0 0 0 2.68438e-05 2.06276e-06 2.90141214925542e-06 0 0 0 1 0 1 0.98762140842762 0.998034913826793 0.932353823161741 0.719168837792261 0.98660872036582 0.990839023890334 0.646094284358557 0.910963680167984
CDK12 0 0 0 2.40828e-06 3.99781e-06 3.65857739675977e-06 0 0 0 1 0 0 0.998876639216999 0.996198178771593 0.91554837605131 0.719168837792261 0.98660872036582 0.999384216387138 0.646021829267345 0.910965946300038
NDUFS6 0 0 0 1.52425e-06 1.31864e-06 2.53556115817598e-07 0 0 0 0 1 0 0.999288705725213 0.998742949027519 0.993875919886244 0.985463527632272 0.661224843302648 0.999384216387138 0.645950260470227 0.910968212498813
TUBGCP5 0 0 0 1.72967e-06 1.04146e-10 3.12821741416601e-06 0 0 0 1 0 2 0.999192924172168 0.99999990059917 0.927284137694832 0.719168837792261 0.98660872036582 0.982564003058375 0.645949843547287 0.910970478412624
HYAL2 0 0 0 1.11606e-10 5.76253e-06 1.1389077855095e-06 0 2 0 2 1 2 0.999999947881432 0.994528741692615 0.972816820239609 0.545303690887724 1.24586913924775 0.982564003058375 0.645832806210848 0.910972744617899
DCBLD1 0 0 0 1.60254e-06 1.9887e-06 1.7062821073945e-06 1 0 1 0 2 3 0.999252199119583 0.998105339491474 0.959582086220987 1.39641941261819 0.481787081828859 1.00302264858083 0.645825801761749 0.910975010570801
SCRIB 0 0 0 1.95517e-05 1.04146e-10 3.49900490136422e-06 0 0 0 1 0 0 0.990953163652261 0.99999990059917 0.9190619284967 0.719168837792261 0.98660872036582 0.999384216387138 0.645812070932437 0.910977276304619
LMX1B 0 0 0 3.35867e-06 4.90253e-06 1.36673983116848e-06 0 0 1 0 1 0 0.998434023472559 0.99534163889111 0.967478125079477 0.985463527632272 0.661224843302648 1.03076711477341 0.645777592065624 0.91097954192192
BRD4 0 0 0 1.67443e-05 8.8112e-06 3.20919520775424e-06 0 0 0 1 0 0 0.992241968962736 0.991657255192937 0.925481502258296 0.719168837792261 0.98660872036582 0.999384216387138 0.645736336873929 0.910981807456209
OR1D2 0 0 0 1.11606e-10 1.04146e-10 3.53600617909872e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.991471044777441 0.985463527632272 0.661224843302648 0.999384216387138 0.64565746067314 0.910984073093386
PPP1R11 0 0 0 8.31305e-07 6.96299e-07 3.12172823527196e-07 0 0 0 0 1 0 0.999611943226155 0.999335846953002 0.992466102991584 0.985463527632272 0.661224843302648 0.999384216387138 0.645625669590585 0.910986338600805
CTSZ 0 0 0 2.52226e-06 3.6828e-06 6.84140783154815e-07 0 0 1 0 1 2 0.998823535519567 0.996496743844166 0.983571362324176 0.985463527632272 0.661224843302648 1.01198372962338 0.645555780717057 0.910988604166709
AKAP3 0 0 0 1.11606e-10 1.94376e-06 1.18311448484093e-06 0 0 1 0 1 1 0.999999947881432 0.998148078781396 0.971778388127838 0.985463527632272 0.661224843302648 1.02122969537149 0.645468929129505 0.910990869874888
MYO3B 0 0 0 6.30621e-07 1.16671e-05 4.0692160795486e-06 5 1 3 6 1 4 0.999705595552813 0.988981709057176 0.90657515691727 0.76321110259104 0.890332819226562 1.05970881196143 0.645428002911734 0.910993135498455
NACA2 0 0 0 1.11606e-10 1.04146e-10 3.69233363088081e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.991095848501317 0.985463527632272 0.661224843302648 0.999384216387138 0.64541312850008 0.910995400908744
BATF 0 0 0 1.11606e-10 1.17225e-06 3.23941775426744e-07 0 0 0 0 1 0 0.999999947881432 0.998882352927236 0.992183310588317 0.985463527632272 0.661224843302648 0.999384216387138 0.64539922502002 0.910997666101
ARHGEF2 0 0 0 3.11378e-06 5.65607e-06 3.58211701482143e-06 1 0 0 2 0 1 0.998548035771092 0.994629301945209 0.917230055222119 0.724721903495589 0.98660872036582 0.990839023890334 0.645398464862517 0.910999931010349
NDUFB7 0 0 0 2.12966e-06 1.65378e-06 2.67615822482902e-07 0 0 0 0 1 0 0.999006473302106 0.998423942467418 0.99353756076737 0.985463527632272 0.661224843302648 0.999384216387138 0.645341781564793 0.911002195913031
STARD5 0 0 0 1.48209e-06 1.58905e-06 8.86552296948075e-07 1 0 1 1 1 2 0.999308366037355 0.998485541254622 0.978768409914683 0.987484009068443 0.661224843302648 1.01198372962338 0.645318345346528 0.911004460644863
