'Gene' qvalue PP
'SLC44A2' 0.89663563783100697 7.6201063519501899E-2
'FUT3' 0.89663842276027395 7.6200162098912505E-2
'SHBG' 0.896641207284542 7.6198542998434801E-2
'RNF2' 0.89664399123807603 7.6198542040505801E-2
'IGFALS' 0.89664677468513199 7.6197915834465904E-2
'APLP1' 0.89664955765848497 7.6196971338466396E-2
'OR2AK2' 0.89665234013334905 7.6196270140046304E-2
'SPHK1' 0.89665512203840603 7.6196266508096203E-2
'MMAB' 0.89665790342097196 7.6195802743363697E-2
'TMEM74B' 0.89666068426653101 7.6195482230832001E-2
'IER5L' 0.89666346454305002 7.6195476079939095E-2
'UPK3A' 0.89666624431664499 7.6194826076775093E-2
'FAM160A1' 0.89666902360702105 7.6193985160957198E-2
'SNRPN' 0.89667180237017696 7.6193575410709896E-2
'FAM185A' 0.89667458065083305 7.6192730456920807E-2
'RALGPS1' 0.89667735836317697 7.6192725179400594E-2
'DRGX' 0.89668013555943105 7.6192211426145406E-2
'FCGR2B' 0.89668291242327802 7.6189904655075094E-2
'GDF6' 0.89668568874576005 7.6189640609041098E-2
'CGRRF1' 0.89668846470296604 7.6187657434012401E-2
'PITPNB' 0.89669124012211598 7.6187363944111006E-2
'DCAF5' 0.89669401501883295 7.6186919364029701E-2
'NUDT22' 0.89669678936528197 7.6186748441627095E-2
'IDNK' 0.89669956318820199 7.6186317768381001E-2
'CDA' 0.89670233644428199 7.6186312119282895E-2
'ZFAND2A' 0.89670510918170199 7.6185837068908094E-2
'CD1B' 0.89670788137456903 7.6185616766150793E-2
'ZBTB2' 0.89671065300409702 7.6185581846784006E-2
'SYT11' 0.89671342407051802 7.6185546325406903E-2
'G6PC3' 0.89671619472918696 7.6183992833297604E-2
'C2CD4A' 0.89671896487525404 7.6183466293364505E-2
'CYLC2' 0.89672173469661898 7.6181102896606095E-2
'ZSCAN5A' 0.89672450395707404 7.6181051742973696E-2
'ZNF83' 0.89672727281986497 7.6179404777213106E-2
'CLDN15' 0.89673004113855603 7.6179192153897998E-2
'TMEM244' 0.89673280891636098 7.6178949706152604E-2
'APOA1BP' 0.89673557612990895 7.6178937657916404E-2
'B3GNT9' 0.89673834280037601 7.6178719995961E-2
'SLFN12L' 0.89674110891360004 7.6178642628982898E-2
'C1orf51' 0.89674387450856996 7.6178185134761295E-2
'MMP20' 0.89674663968657897 7.6176737253524002E-2
'PM20D2' 0.89674940433946704 7.6176349925850304E-2
'MED7' 0.89675216847496497 7.6175888460492405E-2
'ZNF354C' 0.89675493207953305 7.6175561175220605E-2
'WFDC1' 0.89675769529148597 7.6173880415561404E-2
'C5orf20' 0.89676045797269599 7.6173554209309297E-2
'NUDT18' 0.89676322009763798 7.6173479726735702E-2
'SDR16C5' 0.89676598168181298 7.6173254990059294E-2
'CNDP2' 0.89676874273506502 7.6172935394931904E-2
'CSNK1A1' 0.89677150331008304 7.6172100934775E-2
'AARSD1' 0.89677426332476096 7.6172072799854995E-2
'DSG4' 0.89677702290296502 7.6170831961052704E-2
'NEURL1B' 0.89677978197113395 7.6170313700044706E-2
'RNF185' 0.89678254047835204 7.6170296246990399E-2
'EMC4' 0.89678529845097699 7.6170021995178805E-2
'UBL7' 0.89678805595855304 7.6169067243077704E-2
'DBP' 0.89679081290445894 7.61690616537119E-2
'CCR1' 0.89679356929407705 7.6169004941731996E-2
'C1orf100' 0.896796325132032 7.6168904521711905E-2
'HNRNPA3' 0.89679908054512103 7.6167561638055298E-2
'CD200' 0.89680183542298797 7.6167302949249102E-2
'FAM213B' 0.89680458996143297 7.6165124281375604E-2
'DUSP8' 0.89680734393935202 7.6165116757848803E-2
'CDC42EP1' 0.89681009745409201 7.6164155374411097E-2
'ZNF223' 0.89681285048164505 7.6163431056631994E-2
'TNFRSF14' 0.89681560299445495 7.6162978750135502E-2
'RABAC1' 0.89681835500359497 7.6162419258689995E-2
'ZNF320' 0.89682110654522196 7.6161506218309694E-2
'PLAC8L1' 0.89682385752820304 7.6161489605849203E-2
'NR2E1' 0.896826608011981 7.6160890797335304E-2
'FAM170A' 0.89682935794341501 7.6160815512549399E-2
'PPP4R1L' 0.89683210734104701 7.6160559722244794E-2
'TMEM198' 0.89683485624498704 7.6159911451904205E-2
'CACUL1' 0.89683760459485096 7.6159857984079204E-2
'DCUN1D1' 0.89684035240778504 7.6159637708897304E-2
'NDUFB4' 0.89684309966378695 7.6159615605738695E-2
'DMRTA2' 0.89684584636709097 7.61595535539355E-2
'PLIN5' 0.89684859251947002 7.6159475751449907E-2
'EFCAB2' 0.89685133815538298 7.6159060822008698E-2
'ZNF57' 0.89685408330870198 7.6158314407764993E-2
'KCNJ2' 0.89685682802365596 7.6157134551722294E-2
'ZNF500' 0.89685957218311896 7.6157107820409603E-2
'UNCX' 0.89686231596639998 7.61553192466351E-2
'FRG1' 0.89686505929492299 7.6154304681041896E-2
'CCDC152' 0.89686780220009499 7.61529825246854E-2
'ZNF771' 0.89687054455915804 7.6152869334751197E-2
'CHCHD3' 0.89687328638467401 7.6152634193580898E-2
'RGS8' 0.89687602770608399 7.6152110945037405E-2
'CNR2' 0.89687876847046799 7.6152109987095401E-2
'ZNF396' 0.896881508685486 7.6152035326952194E-2
'TMEM64' 0.89688424840507297 7.6151431414981194E-2
'ZNF37A' 0.89688698761420205 7.6150976929698203E-2
'SENP3-EIF4A1' 0.89688972635233 7.6150135511313097E-2
'CFHR1' 0.89689246462849004 7.6149206580632803E-2
'LY86' 0.89689520238575104 7.6148839621639999E-2
'FSD2' 0.89689793963359399 7.6148380855735803E-2
'PRR3' 0.89690067642640703 7.6147387948244202E-2
'LRRC59' 0.89690341274730201 7.6146562760526795E-2
'ZNF20' 0.89690614852392703 7.6146451725014094E-2
'ARL6IP1' 0.89690888377259204 7.6146181626044002E-2
'TFAP2C' 0.89691161863180302 7.6144548422097696E-2
'ZNF517' 0.89691435301567202 7.6143762717248806E-2
'AQP12B' 0.89691708685902205 7.6143620774805701E-2
'FSTL1' 0.89691982019625405 7.6143141377887899E-2
'LRRC70' 0.89692255327668802 7.6140205970985003E-2
'RNF32' 0.89692528581708697 7.6140063467023095E-2
'DHRS4L1' 0.89692801786115295 7.6139491739135007E-2
'SF3A2' 0.89693074935226502 7.61394797683385E-2
'CNTFR' 0.89693348032406395 7.6139137740308102E-2
'ARPC2' 0.89693621078604002 7.6138703675610403E-2
'ZNF768' 0.89693894069811797 7.6138666386043205E-2
'SGPP1' 0.89694167017250803 7.61375239144923E-2
'ZNF431' 0.89694439912993995 7.6137164761454004E-2
'ARNTL' 0.89694712753843397 7.6137122669200599E-2
'CLIC3' 0.89694985541387495 7.6136925481942105E-2
'ZNF440' 0.89695258277682999 7.6136526947412103E-2
'MREG' 0.89695530963491599 7.6136054778398396E-2
'ZNF879' 0.89695803606915903 7.6134784384996795E-2
'USP46' 0.89696076197083496 7.61345884825812E-2
'ADAM20' 0.89696348734728104 7.6134321751722994E-2
'TRIM72' 0.89696621229681595 7.6133085900581599E-2
'LRRTM1' 0.89696893672869105 7.6132747364428502E-2
'ZNF114' 0.89697166070699497 7.6131777527443295E-2
'KRT222' 0.89697438423478504 7.6130778828634102E-2
'ARC' 0.89697710728970603 7.6130002318982204E-2
'ZNF775' 0.89697982981431401 7.6129794631449296E-2
'ZNF26' 0.89698255187850795 7.6128898011687804E-2
'DHRS11' 0.89698527345562995 7.6128266155363999E-2
'ZNF383' 0.89698799451639799 7.61279250911992E-2
'ZNF286A' 0.89699071511682205 7.6127032099635297E-2
'MMP23B' 0.89699343519000196 7.6126801639621003E-2
'IFNLR1' 0.89699615473841399 7.61265483148717E-2
'TSPAN11' 0.89699887378094101 7.6126109880059994E-2
'CD3D' 0.89700159230590903 7.6125788379022799E-2
'DPY19L2P2' 0.89700431029960204 7.6125604057080201E-2
'ANXA2' 0.89700702776986396 7.6125343745035295E-2
'GNA14' 0.89700974470134798 7.6125236787644199E-2
'R3HDM4' 0.89701246113931399 7.6124683813397806E-2
'TDRD12' 0.89701517702806499 7.6124683228462706E-2
'HNRNPA2B1' 0.89701789240093399 7.6124354550284504E-2
'ZNF793' 0.89702060727571897 7.6123851354615302E-2
'RAB5C' 0.89702332163662202 7.61235059482962E-2
'TUBA1A' 0.89702603545946902 7.6123401285849601E-2
'IL31' 0.89702874876699701 7.61230732448515E-2
'UTS2B' 0.89703146156821201 7.6122657609666397E-2
'ZNF529' 0.89703417404849495 7.61204085930407E-2
'ASNA1' 0.89703688601492104 7.6120070297933301E-2
'TRIM49C' 0.89703959747213302 7.6119687591538698E-2
'TRADD' 0.89704230839483701 7.6119556828199694E-2
'TMEM200C' 0.89704501878756504 7.6119382816052197E-2
'PPM1N' 0.89704772866273697 7.6119087386955595E-2
'TRIM49' 0.89705043808005502 7.61182022203164E-2
'KIAA2013' 0.89705314701508898 7.6117560400622605E-2
'FEN1' 0.89705585542098798 7.6117384157010304E-2
'NACC2' 0.89705856329370603 7.6117249556230504E-2
'TMEM143' 0.89706127091454801 7.6114329409242898E-2
'TM4SF20' 0.89706397800691695 7.61141508003461E-2
'GCM1' 0.89706668457743299 7.6113908177909195E-2
'TMEM189-UBE2V1' 0.89706939069883396 7.6112946220338901E-2
'CCDC24' 0.89707209628832096 7.6112806303477498E-2
'THEGL' 0.89707480154700403 7.6110674382843899E-2
'RPL7' 0.89707750632309902 7.6110048247317499E-2
'ZNF625' 0.89708021059479104 7.6109639847193197E-2
'HLA-DQB2' 0.89708291436676701 7.6109186501078605E-2
'TOR1B' 0.89708561770575601 7.6108072873023694E-2
'ADCY10P1' 0.89708832050891396 7.6107980580946005E-2
'RNF41' 0.89709102279969599 7.6107657221974101E-2
'BCL2L12' 0.89709372481211003 7.6105014053452297E-2
'SCML4' 0.89709642635425901 7.6104275527267298E-2
'NUDC' 0.89709912744986298 7.6103303063384101E-2
'CRIP2' 0.89710182804443195 7.6102872640936403E-2
'CCDC85C' 0.89710452810767305 7.6102744346084605E-2
'KNOP1' 0.89710722777812502 7.61012426603528E-2
'SYNC' 0.89710992692051295 7.6101084877791506E-2
'SHISA9' 0.897112625598946 7.6100292272953798E-2
'FUT7' 0.89711532377610004 7.6099871620270002E-2
'METTL20' 0.89711802152406295 7.6098736696148195E-2
'C21orf2' 0.89712071881148303 7.6097914391636295E-2
'YWHAB' 0.89712341566008302 7.6096877742101304E-2
'HHLA1' 0.89712611200098102 7.6096526545863796E-2
'EXOC3L2' 0.89712880784446503 7.6096074677759307E-2
'UBE2D3' 0.89713150316789803 7.6095849168706001E-2
'PRR23B' 0.89713419796177196 7.6095719691623501E-2
'OR1A1' 0.89713689228180704 7.6095038175834295E-2
'GPR75' 0.89713958611142397 7.6094522813101501E-2
'HOXA11' 0.89714227944325498 7.6094082152493095E-2
'TEX33' 0.89714497227991197 7.6093617015808204E-2
'SLC39A8' 0.89714766458261497 7.6093538851574397E-2
'IL25' 0.89715035639129104 7.6093065371549501E-2
'CLDN16' 0.89715304776773597 7.6091978998597695E-2
'TMEM232' 0.89715573871884402 7.6090825358171299E-2
'DCUN1D5' 0.89715842915099497 7.6090603976287904E-2
'PRSS42' 0.89716111910456298 7.6089982617130403E-2
'FAM216A' 0.89716380853333999 7.6089822277192895E-2
'USP50' 0.89716649743668697 7.6089669871519605E-2
'BTBD19' 0.89716918588071004 7.6088861421487505E-2
'TIMM23' 0.89717187384793495 7.6088228198988195E-2
'SNAPIN' 0.89717456138065099 7.6087175627839496E-2
'BMP3' 0.89717724848434099 7.6086069804687406E-2
'RPS13' 0.89717993519176198 7.6084639254796194E-2
'KLHL10' 0.89718262143727301 7.6083863236537097E-2
'PRAMEF21' 0.89718530726867096 7.6082612830445998E-2
'PABPN1' 0.89718799256993698 7.6082518631035503E-2
'PHF23' 0.89719067740431202 7.6081796392789794E-2
'ATCAY' 0.89719336170145303 7.6081775955981201E-2
'GP5' 0.89719604549189802 7.6081453054337098E-2
'CSF1' 0.89719872882177898 7.6080672217595E-2
'DDX20' 0.89720141167442302 7.6080058850008306E-2
'WASH1' 0.897204094123078 7.6078717267460502E-2
'TMED3' 0.89720677612781996 7.60777746363204E-2
'TYW3' 0.89720945767595695 7.6076959781531603E-2
'SHOC2' 0.89721213881225104 7.6075700298791099E-2
'MORN3' 0.89721481943477599 7.6075457719325806E-2
'KCNN1' 0.897217499578152 7.6074871688469006E-2
'PIANP' 0.89722017921083497 7.6074601469612493E-2
'SLA' 0.89722285830588 7.6074601378106996E-2
'IRX2' 0.897225536930784 7.6073930027646494E-2
'EPHB1' 0.89722821507256101 7.6073389547182901E-2
'ASB6' 0.89723089271400402 7.6073022098990403E-2
'CDK6' 0.8972335699149 7.6072059955997196E-2
'USP18' 0.89723624659764001 7.6071873116547395E-2
'PDZK1' 0.89723892281831397 7.60711284021236E-2
'RNF26' 0.89724159856104702 7.6070543419972894E-2
'HNRNPA1' 0.89724427386500205 7.6069569186269004E-2
'UBE2L6' 0.89724694869097998 7.6068987349759504E-2
'TNFRSF1A' 0.89724962299203304 7.6068875399564306E-2
'MAMSTR' 0.89725229678480001 7.6068598988559402E-2
'NOSIP' 0.89725497006225596 7.6068394203052794E-2
'MAPRE3' 0.89725764283651799 7.6068070026946502E-2
'PRB1' 0.89726031511833504 7.6067640066611403E-2
'BAK1' 0.89726298701918095 7.6066098737072096E-2
'BTNL3' 0.89726565844866502 7.6065461009174204E-2
'ATG3' 0.89726832939241497 7.6064968211048398E-2
'MRTO4' 0.89727099984524905 7.6064528609752505E-2
'TNNC1' 0.897273669823622 7.6063926140690602E-2
'ZNF296' 0.89727633931302497 7.6063470016843507E-2
'CCDC121' 0.89727900835940899 7.6062556357576902E-2
'GNB2L1' 0.89728167687469396 7.6062523950919003E-2
'TM2D2' 0.89728434487222397 7.6062359801554194E-2
'WDR18' 0.89728701238350295 7.6061882422000696E-2
'RPL5' 0.89728967936808701 7.6061810671517197E-2
'REG4' 0.89729234585811402 7.6061419305380296E-2
'CRHBP' 0.89729501198928796 7.6059673054423696E-2
'ACTL7A' 0.89729767758863999 7.6059656884531299E-2
'SYT15' 0.89730034270661796 7.60591379847219E-2
'ZBTB42' 0.89730300733152202 7.6058737502211496E-2
'SIAH1' 0.89730567147490103 7.6058223023743807E-2
'SLC25A12' 0.89730833527228604 7.6056354673935095E-2
'KIAA1875' 0.89731099865609099 7.6055163299847794E-2
'CHURC1' 0.89731366151858105 7.6055050712875799E-2
'TNFRSF18' 0.89731632395635896 7.6053973389750798E-2
'PAQR5' 0.89731898602281401 7.6052363227792102E-2
'MPV17L2' 0.897321647567213 7.6052262265264806E-2
'CLEC12B' 0.89732430864820401 7.6051576037048998E-2
'CCDC91' 0.89732696919841504 7.6051565388993506E-2
'GFRA3' 0.89732962925558701 7.6051178628593105E-2
'CAV1' 0.89733228882223204 7.6050768191270393E-2
'PSKH1' 0.89733494786055101 7.6050737606857793E-2
'RTP1' 0.89733760641928495 7.6050220655902806E-2
'BTN2A1' 0.89734026455643101 7.6049124468151694E-2
'LRRC2' 0.897342922221529 7.6048534826605396E-2
'PGA3' 0.89734557935867498 7.6048506390506795E-2
'ZIC1' 0.897348235976697 7.6048391149962397E-2
'NFKBID' 0.897350892117038 7.6047862374378605E-2
'IFIT2' 0.89735354778632703 7.60472686083698E-2
'HERC2P3' 0.89735620297724095 7.6046749644202299E-2
'TIPIN' 0.89735885769670098 7.6046162747751306E-2
'PDXDC2P' 0.89736151194097402 7.6045614688545093E-2
'C7orf26' 0.89736416568619204 7.60453072314628E-2
'KCTD13' 0.897366818903654 7.6045288907996902E-2
'TSFM' 0.897369471721566 7.6043987168047195E-2
'FBXO27' 0.89737212405181099 7.6043569903052596E-2
'GTF2B' 0.89737477594819504 7.60426146919959E-2
'RAB11A' 0.89737742732185899 7.6042551703067299E-2
'CBWD6' 0.89738007816761101 7.6042542322377699E-2
'CCDC69' 0.89738272855273704 7.6041859782464194E-2
'AMN1' 0.89738537846074795 7.6041344004756303E-2
'ITGB3BP' 0.89738802787928595 7.6040953606106299E-2
'PGP' 0.89739067683312901 7.60403161233799E-2
'UBE2W' 0.89739332528979598 7.6040005880429098E-2
'TBC1D23' 0.897395973316364 7.6039024159261198E-2
'TNFSF14' 0.89739862083950195 7.6038779515684898E-2
'KCNJ9' 0.89740126784906504 7.6038638195211797E-2
'GFRA4' 0.89740391434868305 7.6038461982525798E-2
'CTRL' 0.89740656046385003 7.6037027714771804E-2
'RAB27A' 0.897409206117606 7.6036367139913394E-2
'C10orf88' 0.89741185127268996 7.6036081997185395E-2
'FA2H' 0.89741449590155098 7.6036074960454295E-2
'FAM53A' 0.89741714011999896 7.60349066585016E-2
'SLC22A18' 0.89741978381306398 7.6034894120945107E-2
'RQCD1' 0.89742242728675603 7.6031809898958594E-2
'HVCN1' 0.89742507031026097 7.60310446275934E-2
'SERPINA1' 0.89742771288235101 7.6030293047179801E-2
'HEY1' 0.89743035493535905 7.6030222603281294E-2
'ARFGAP3' 0.89743299647365105 7.6030109843491095E-2
'CDK2' 0.89743563756695699 7.6029297986967698E-2
'CNN3' 0.89743827821702304 7.6028469915983096E-2
'ERMAP' 0.89744091836684303 7.6028216099253504E-2
'C3AR1' 0.89744355802426501 7.6027884879417099E-2
'TRIM64C' 0.89744619717322305 7.60277166504192E-2
'PPP6C' 0.897448835887659 7.6026806601448907E-2
'ZNF385C' 0.89745147412437598 7.6026332155869E-2
'SNX30' 0.89745411184841195 7.6026210695177704E-2
'TACC3' 0.89745674905655703 7.6026123048928806E-2
'SMTNL2' 0.89745938588841401 7.6024632953220497E-2
'ZBTB8A' 0.89746202222083504 7.6024382628097895E-2
'MACROD1' 0.89746465818761001 7.6022787984268606E-2
'LYPD6B' 0.89746729366759703 7.6022413149175003E-2
'PGA4' 0.89746992867792497 7.6021867423947301E-2
'TIGD1' 0.89747256332255199 7.6020277083509197E-2
'TMEM147' 0.89747519744967497 7.6020215437166E-2
'CHRFAM7A' 0.89747783106716394 7.6020076143755305E-2
'FOXD4L2' 0.89748046417692495 7.6019919184838303E-2
'FOXD4L4' 0.89748309676351701 7.6019919184838303E-2
'ST8SIA1' 0.89748572893946599 7.6018787957226497E-2
'NACC1' 0.89748836064522797 7.6018257452247898E-2
'CTSG' 0.89749099202409899 7.6016285503993003E-2
'PLSCR3' 0.89749362289992796 7.6016088375393698E-2
'FOXA2' 0.89749625327448401 7.6015874946798304E-2
'PPM1A' 0.89749888317860205 7.6015352454277499E-2
'BLZF1' 0.89750151290162405 7.6011916813220406E-2
'ZNRF4' 0.89750414211186702 7.6011823112653601E-2
'GOLGA6L4' 0.89750677092123698 7.6010603491543802E-2
'PROZ' 0.89750939926709605 7.6010016194929794E-2
'TRNAU1AP' 0.89751202716909995 7.6009232237625499E-2
'RNASE9' 0.89751465463947899 7.6008326354842407E-2
'SLC25A46' 0.89751728169641998 7.6007238457911699E-2
'PGPEP1L' 0.89751990823851002 7.6007174028523097E-2
'XRCC3' 0.89752253429568796 7.6006809350626994E-2
'FXYD3' 0.89752515989711301 7.6006152141949904E-2
'OTUD1' 0.89752778500456598 7.6005881647683196E-2
'RASSF6' 0.89753040964049002 7.6005386338465902E-2
'ANKRD63' 0.89753303387945904 7.6004140358989697E-2
'DDX17' 0.897535657659008 7.6003525594602897E-2
'BTBD17' 0.89753828103070499 7.6002392024909202E-2
'PRG2' 0.89754090390213304 7.6002192008183797E-2
'IFIT3' 0.89754352635661705 7.6001152804690497E-2
'ERO1L' 0.89754614829686996 7.6001096491506104E-2
'CD164' 0.89754876979506304 7.6000313438205805E-2
'FANK1' 0.89755139096116998 7.59984218567505E-2
'UGT3A2' 0.89755401162405002 7.5998258594748805E-2
'ZNF639' 0.89755663182632195 7.5997666639430098E-2
'LCMT1' 0.89755925162415995 7.5996508995722897E-2
'ECHDC3' 0.897561871030637 7.5995220581174194E-2
'BPIFA1' 0.897564489952834 7.5994871545707901E-2
'NOP9' 0.89756710852200206 7.59931985959926E-2
'METRNL' 0.89756972660231604 7.5992898388764205E-2
'POLR2E' 0.897572344197756 7.5992559446147398E-2
'APLNR' 0.89757496127999103 7.5992508153165203E-2
'SPDYE1' 0.89757757790029002 7.5991940451964099E-2
'MINA' 0.897580194018336 7.59917814888246E-2
'ZNF461' 0.89758280975507299 7.5990401984904504E-2
'HSPA1A' 0.897585425020896 7.5989929101219697E-2
'KLHDC3' 0.89758803992014102 7.5988403216771402E-2
'NSMCE1' 0.89759065441940999 7.5987215965754099E-2
'FPGT' 0.89759326840730302 7.5987155961445702E-2
'CLEC4C' 0.89759588192266204 7.5986704826365201E-2
'ZNF678' 0.89759849497151001 7.5986194216928898E-2
'MGAT3' 0.89760110754355205 7.5985789114567104E-2
'ERVFRD-1' 0.897603719609394 7.5985682667354906E-2
'SH2D2A' 0.89760633122507505 7.5985011002764696E-2
'LYPLA1' 0.89760894238325795 7.5984414917127194E-2
'FBXL16' 0.897611553070774 7.5983953385759306E-2
'GAREML' 0.897614163280401 7.5983566348385406E-2
'RGS11' 0.897616773006082 7.5983242006667298E-2
'SIGLEC8' 0.89761938232629201 7.59821251081709E-2
'NCAPG2' 0.89762199124866504 7.5980932176863497E-2
'CD2BP2' 0.89762459966060204 7.59808799510856E-2
'UBE2F-SCLY' 0.89762720759169201 7.5980529775852304E-2
'APBA1' 0.89762981503463302 7.5980254959027493E-2
'ZBTB7B' 0.89763242196958903 7.5980182406900104E-2
'NELFE' 0.89763502839164799 7.5980161106955907E-2
'ZNF527' 0.89763763430752397 7.5980073362932707E-2
'TBX5' 0.89764023978880703 7.5979262217733906E-2
'GPR20' 0.897642844773341 7.5979081840903601E-2
'ADRA2C' 0.89764544926423195 7.5978871485149799E-2
'CDKN2A' 0.89764805328674901 7.5978406656277295E-2
'SRGAP2D' 0.89765065687259804 7.5977622064487105E-2
'ZNF692' 0.89765325994669898 7.59775994140022E-2
'TARBP2' 0.89765586254478802 7.5977216211547002E-2
'LGALS9C' 0.89765846462974697 7.5977210569766196E-2
'CNIH4' 0.89766106621766995 7.5977043352333698E-2
'C17orf85' 0.89766366732650904 7.5976695701389999E-2
'AMER2' 0.89766626796194404 7.5976291905787099E-2
'C6orf89' 0.89766886841285398 7.5972961164824701E-2
'DENND5B' 0.89767146838683098 7.5972595408226207E-2
'CCNB1IP1' 0.89767406791878901 7.5971877086530998E-2
'SOX10' 0.897676667060334 7.5970636816031695E-2
'GRK1' 0.89767926571291201 7.5970397146708196E-2
'BTG4' 0.89768186387036897 7.5970221361615395E-2
'FAM110B' 0.89768446154862003 7.5969885628188502E-2
'ACTL7B' 0.89768705878059796 7.5969217259062596E-2
'ZNF512B' 0.89768965551270796 7.5969093969109405E-2
'BTBD18' 0.897692251808904 7.5968323281787001E-2
'RAB35' 0.89769484769775099 7.5967264059603704E-2
'RNPS1' 0.89769744309494404 7.5967061585347204E-2
'ZBTB7A' 0.89770003809747401 7.5965876228886203E-2
'FXYD5' 0.89770263263362604 7.5965419965702899E-2
'NT5C' 0.89770522667146002 7.5965289310032505E-2
'MED28' 0.89770782031639396 7.5964089963899195E-2
'KPNA2' 0.89771041352124703 7.5963370801781602E-2
'YBX1' 0.89771300622416905 7.5963281012695505E-2
'RNFT1' 0.89771559842890802 7.5963154650707507E-2
'DYRK2' 0.897718190195264 7.5962422460792101E-2
'VASN' 0.897720781472226 7.5962209698828401E-2
'MNDA' 0.89772337235553801 7.5961025846346494E-2
'ZNF132' 0.89772596275476202 7.5960761921977302E-2
'FAM19A4' 0.89772855266521101 7.5960547086895799E-2
'PRPF4' 0.897731142184506 7.5959341778229897E-2
'OR1L6' 0.89773373122503797 7.5959027934748097E-2
'LRFN1' 0.89773631993456704 7.5957213827488698E-2
'BBC3' 0.89773890822487701 7.5956297356519195E-2
'FCGR1B' 0.89774149615926901 7.5954738676575997E-2
'IGSF11' 0.897744083611553 7.5954463924925705E-2
'ANKRD34A' 0.89774667060482005 7.5953955841694495E-2
'FAM157B' 0.89774925718809495 7.5952950651317505E-2
'A1BG' 0.89775184328803403 7.5952692541895503E-2
'ANKRD10' 0.897754428904601 7.5952436218053504E-2
'NANOGNB' 0.89775701411093001 7.5951437522106494E-2
'SAMD12' 0.89775959886965395 7.5950820147726097E-2
'CACNG5' 0.89776218320191603 7.5949989038118795E-2
'C4orf33' 0.89776476739648403 7.59462212619475E-2
'BOLA2' 0.89776735114698702 7.5945571227455294E-2
'BOLA2B' 0.897769934389679 7.5945571227455294E-2
'TCTEX1D1' 0.89777251718606899 7.5944946742932201E-2
'GTF2E1' 0.89777509949827605 7.5944709174943503E-2
'DCPS' 0.89777768132712998 7.5944464592678604E-2
'EGR2' 0.89778026277964496 7.5943132069195105E-2
'CD38' 0.89778284373259998 7.5943055186919795E-2
'SERPINB3' 0.89778542420110696 7.5942825933058095E-2
'FCER2' 0.897788004163801 7.5942815684604606E-2
'HSPBP1' 0.89779058362555397 7.5942757346625395E-2
'PNPLA5' 0.89779316264242104 7.5942129576403297E-2
'UNC5CL' 0.89779574121036998 7.5941544235452199E-2
'SSFA2' 0.89779831941858401 7.5940051706995498E-2
'UPP2' 0.89780089712450495 7.5940012664832704E-2
'SHISA6' 0.89780347440081598 7.5939234543173403E-2
'RRM1' 0.89780605119488899 7.5938993996232204E-2
'NGF' 0.89780862757240498 7.5938085532742894E-2
'RBM14' 0.89781120351442001 7.59373714110856E-2
'VPS8' 0.89781377896105896 7.5937268899913396E-2
'SPOP' 0.89781635398404502 7.5936436719140604E-2
'HOMER1' 0.89781892851335399 7.5936319704976704E-2
'ARHGDIA' 0.89782150254829696 7.59362112119501E-2
'ZNF551' 0.897824076196445 7.5935007290749396E-2
'ZNF189' 0.89782664936973899 7.5934702543782498E-2
'IRF9' 0.89782922210203897 7.5934053903352505E-2
'TCFL5' 0.89783179435471405 7.5933800618228506E-2
'PRAMEF20' 0.89783436618066503 7.5933009116567196E-2
'RAD23B' 0.89783693754388405 7.5932586264179897E-2
'ZNF730' 0.89783950842794102 7.5932332418761697E-2
'SIX6' 0.89784207890145296 7.5931379859866394E-2
'MAPKAPK2' 0.89784464898428396 7.5930225801911E-2
'CRYZ' 0.89784721895653696 7.5926214205127407E-2
'DUSP5' 0.89784978843126095 7.5926152536350697E-2
'SKA1' 0.89785235759156201 7.5924223208734196E-2
'DKK3' 0.89785492630814001 7.5923614869714703E-2
'TMED7-TICAM2' 0.897857494604547 7.5922767374322797E-2
'PAEP' 0.89786006253434902 7.59213741905687E-2
'C12orf43' 0.89786262996634403 7.5921321932521602E-2
'BUB3' 0.89786519699215095 7.5920335468166095E-2
'ATP6V1E2' 0.89786776367460797 7.5918708391118903E-2
'ZBTB40' 0.89787032985948501 7.5918657807947598E-2
'THEM5' 0.897872895542696 7.5918650450124997E-2
'PEAK1' 0.89787546088701298 7.5916981571965997E-2
'CHAMP1' 0.89787802573167597 7.5916956348147505E-2
'PVRIG' 0.89788059011377497 7.5916553595352598E-2
'MAP2K7' 0.89788315410966502 7.5915371887135194E-2
'TRIM29' 0.89788571765107295 7.5914889165170293E-2
'CAMKV' 0.89788828069327598 7.5914864948090494E-2
'STX16' 0.89789084325995205 7.5914600179256803E-2
'GDF15' 0.89789340535147599 7.5914332994124797E-2
'MSANTD2' 0.89789596695817198 7.5914166185005197E-2
'DUSP6' 0.89789852817513605 7.5913028371943206E-2
'DRD4' 0.89790108912694 7.59106177197795E-2
'TTC34' 0.89790364958409197 7.5910555126940102E-2
'STOM' 0.89790620956813705 7.5910273611861506E-2
'ZNF84' 0.89790876908829398 7.59098992274998E-2
'E2F3' 0.89791132815450803 7.5909424481271706E-2
'FAM155A' 0.89791388673890504 7.5909236296463706E-2
'CREB1' 0.89791644490941203 7.5908354457218899E-2
'TMEM106A' 0.89791900260729596 7.5908074949607801E-2
'TPH1' 0.89792155982477895 7.5907876452954007E-2
