'geneName' PP qvalue
'LOC100505812' 1.14060812854055E-2 0.63743494194921102
'FABP5P3' 1.14058166921839E-2 0.64031329638657597
'TEX21P' 1.14057177929421E-2 0.64314484911682401
'HIST2H2BA' 1.14056752466851E-2 0.64593073198485995
'MIR3689A' 1.14056211218907E-2 0.64867204116000599
'PGM5-AS1' 1.14056211218907E-2 0.651369837491102
'MTRNR2L4' 1.14054420202908E-2 0.65402515025085495
'C10orf40' 1.14052694598151E-2 0.65663897509686497
'VPS13A-AS1' 1.14052694598151E-2 0.65921227552665895
'C1orf200' 1.14052296267641E-2 0.66174598702547804
'LINC00691' 1.14052216739122E-2 0.66424101596670404
'TDRG1' 1.14048975294338E-2 0.66669824389476395
'IDH1-AS1' 1.14048577125033E-2 0.66911852132628802
'GLIS3-AS1' 1.1404809329142901E-2 0.67150267557512799
'NCOR1P1' 1.1404809329142901E-2 0.67385150902028201
'RPS7P5' 1.1404809329142901E-2 0.67616580079712496
'AFAP1-AS1' 1.1404761545173E-2 0.67844630764134095
'LINC00853' 1.1404719002493E-2 0.68069376397000902
'OSGEPL1-AS1' 1.1404612017912799E-2 0.68290888356721802
'CBX3P2' 1.1404513129145401E-2 0.68509235930510104
'FLJ39639' 1.1404513129145401E-2 0.68724486375592198
'LINC00159' 1.1404513129145401E-2 0.68936705124264697
'LINC00336' 1.1404513129145401E-2 0.69145955778550205
'MAPKAPK5-AS1' 1.1404513129145401E-2 0.69352300173748305
'MIR181A2HG' 1.1404513129145401E-2 0.69555798439357597
'PCAT1' 1.1404513129145401E-2 0.69756509057492699
'ZFAT-AS1' 1.1404513129145401E-2 0.699544889189185
'DUSP5P1' 1.14043212019545E-2 0.70149793506491998
'MSL3P1' 1.14043212019545E-2 0.70342476555977396
'PAN3-AS1' 1.14043212019545E-2 0.70532590498136205
'C6orf164' 1.14042786609217E-2 0.707201864030089
'HCG27' 1.14042734200356E-2 0.70905313944160098
'PYY2' 1.14042734200356E-2 0.71088021517453104
'ALDH1L1-AS2' 1.1404151913837399E-2 0.71268356344019101
'ADAM20P1' 1.1404053029070599E-2 0.71446364333393797
'BAIAP2-AS1' 1.1404053029070599E-2 0.71622090169058605
'DEFA8P' 1.1404053029070599E-2 0.71795577459046001
'DNAJA1P5' 1.1404053029070599E-2 0.71966868707388099
'EGFR-AS1' 1.1404053029070599E-2 0.72136005348832799
'GDEP' 1.1404053029070599E-2 0.72303027782259399
'HYALP1' 1.1404053029070599E-2 0.72467975402848395
'NPY6R' 1.1404053029070599E-2 0.72630886633059799
'PITPNA-AS1' 1.1404053029070599E-2 0.72791798952471098
'SATB2-AS1' 1.1404053029070599E-2 0.72950748926523601
'FGD5P1' 1.1404025014669601E-2 0.73107772251202496
'MAFG-AS1' 1.1404025014669601E-2 0.73262903728596096
'RAD21-AS1' 1.1404025014669601E-2 0.73416177343984901
'ZNF321P' 1.1404025014669601E-2 0.73567626273476205
'LINC00654' 1.14040104890408E-2 0.73717282916539095
'UNC5B-AS1' 1.14040104890408E-2 0.73865178893213002
'LINC00242' 1.14038890408408E-2 0.74011345163404196
'LINC00681' 1.14038890408408E-2 0.74155811825802498
'LOC550112' 1.14038890408408E-2 0.74298608353375395
'LOH12CR2' 1.14038890408408E-2 0.74439763541550996
'RPSAP52' 1.14038890408408E-2 0.74579305527575901
'SNHG10' 1.14038890408408E-2 0.74717261809214197
'WT1-AS' 1.14038890408408E-2 0.74853659262811401
'USP30-AS1' 1.1403773516523399E-2 0.74988524225651498
'ZNF32-AS1' 1.14036227345462E-2 0.75121882401634099
'BOK-AS1' 1.14035649343415E-2 0.75253758852217101
'ENO1-AS1' 1.14035649343415E-2 0.75384178104451005
'FAM27A' 1.14035649343415E-2 0.75513164178088998
'FAM27B' 1.14035649343415E-2 0.75640740567862097
'FAM27C' 1.14035649343415E-2 0.75766930257746401
'FAM27L' 1.14035649343415E-2 0.75891755734766997
'HERC2P4' 1.14035649343415E-2 0.76015239002357304
'KANSL1-AS1' 1.14035649343415E-2 0.761374015932889
'P2RX6P' 1.14035649343415E-2 0.76258264582189395
'ZSCAN12P1' 1.14035649343415E-2 0.76377848597662201
'ADAM6' 1.1403527845354099E-2 0.76496173853545402
'LINC00421' 1.1403527845354099E-2 0.76613260101513603
'LINC00226' 1.14034853072888E-2 0.76729126723220598
'C11orf92' 1.1403428966013599E-2 0.76843792683739698
'C16orf98' 1.1403428966013599E-2 0.76957276520954399
'C21orf128' 1.1403428966013599E-2 0.77069596421377196
'C8orf56' 1.1403428966013599E-2 0.77180770200367099
'CIRBP-AS1' 1.1403428966013599E-2 0.77290815311550098
'EGOT' 1.1403428966013599E-2 0.77399748855953299
'GPR33' 1.1403428966013599E-2 0.77507587590865101
'HAR1B' 1.1403428966013599E-2 0.77614347938427797
'HILS1' 1.1403428966013599E-2 0.77720045993974896
'HNRNPU-AS1' 1.1403428966013599E-2 0.77824697534120602
'HOXA11-AS' 1.1403428966013599E-2 0.779283180246096
'HOXB-AS5' 1.1403428966013599E-2 0.78030922627937005
'KIAA0087' 1.1403428966013599E-2 0.78132526210744102
'LINC00297' 1.1403428966013599E-2 0.78233143350999701
'LINC00323' 1.1403428966013599E-2 0.78332788344972704
'LINC00582' 1.1403428966013599E-2 0.78431475214003599
'LINC00617' 1.1403428966013599E-2 0.78529217711082
'LINC00857' 1.1403428966013599E-2 0.78626029327235902
'LNX1-AS2' 1.1403428966013599E-2 0.78721923297739105
'MEG9' 1.1403428966013599E-2 0.78816912608143097
'MESTIT1' 1.1403428966013599E-2 0.78911010000139603
'MIMT1' 1.1403428966013599E-2 0.79004227977257602
'SLC26A4-AS1' 1.1403428966013599E-2 0.79096578810402496
'SNHG9' 1.1403428966013599E-2 0.79188074543240405
'SPRNP1' 1.1403428966013599E-2 0.79278726997434701
'THRB-AS1' 1.1403428966013599E-2 0.79368547777737297
'TMPO-AS1' 1.1403428966013599E-2 0.79457548276941203
'ZEB1-AS1' 1.1403428966013599E-2 0.79545739680697902
'CACNA1G-AS1' 1.14034009531498E-2 0.79633132984878796
'HAR1A' 1.14034009531498E-2 0.79719738961995001
'HCP5' 1.14034009531498E-2 0.79805568203890498
'HNRNPKP3' 1.14034009531498E-2 0.79890631113269095
'LINC00092' 1.14034009531498E-2 0.79974937907897603
'MRGPRG-AS1' 1.14034009531498E-2 0.80058498624697505
'PPY2' 1.14034009531498E-2 0.80141323123728303
'PTGER4P2-CDK2AP2P2' 1.14034009531498E-2 0.80223421092065805
'SPRR2C' 1.14034009531498E-2 0.80304802047579404
'C3orf65' 1.1403386428318001E-2 0.80385475348925495
'GPR158-AS1' 1.1403386428318001E-2 0.80465450180130005
'LINC00162' 1.1403386428318001E-2 0.80544735573134496
'LINC00163' 1.1403386428318001E-2 0.80623340404825605
'LINC00672' 1.1403386428318001E-2 0.80701273400348394
'LINC00851' 1.1403386428318001E-2 0.80778543136334902
'LINC00856' 1.1403386428318001E-2 0.80855158044050301
'LINC00493' 1.14032991467998E-2 0.80931126449287705
'MLLT4-AS1' 1.14032513691748E-2 0.81006456484639799
'NEURL2' 1.14032513691748E-2 0.81081156143126998
'ABCC6P2' 1.14029408980682E-2 0.81155233433823104
'AZGP1P1' 1.14029408980682E-2 0.81228695975218801
'DEFA11P' 1.14029408980682E-2 0.81301551388173299
'DEFA9P' 1.14029408980682E-2 0.81373807168099299
'FAM201A' 1.14029408980682E-2 0.81445470687534105
'FAM74A1' 1.14029408980682E-2 0.81516549198647004
'FAM74A3' 1.14029408980682E-2 0.81587049835685799
'FAM74A4' 1.14029408980682E-2 0.81656979617364001
'FLJ30403' 1.14029408980682E-2 0.81726345449189897
'FLJ39051' 1.14029408980682E-2 0.81795154125740099
'GGT8P' 1.14029408980682E-2 0.81863412332877905
'LINC00523' 1.14029408980682E-2 0.81931126649918995
'LINC00651' 1.14029408980682E-2 0.81998303551745499
'LINC00675' 1.14029408980682E-2 0.82064949410869803
'LOC150622' 1.14029408980682E-2 0.82131070499449799
'MAPT-AS1' 1.14029408980682E-2 0.82196672991256603
'MGC39372' 1.14029408980682E-2 0.82261762963596297
'MIR210HG' 1.14029408980682E-2 0.82326346399186101
'PRSS30P' 1.14029408980682E-2 0.82390429187988501
'SLC25A3P1' 1.14029408980682E-2 0.82454017129000801
'TRAPPC2P1' 1.14029408980682E-2 0.82517115932005403
'ZNF876P' 1.14029408980682E-2 0.82579731219278196
'ADARB2-AS1' 1.14028983621982E-2 0.82641868543493802
'LINC00568' 1.14028983621982E-2 0.82703533340529101
'LINC00634' 1.14028983621982E-2 0.82764730980011203
'LOC100130776' 1.14028983621982E-2 0.82825466750515997
'LOC100132354' 1.14028983621982E-2 0.82885745861092097
'MORC2-AS1' 1.14028983621982E-2 0.82945573442750098
'NDUFB2-AS1' 1.14028983621982E-2 0.83004954549918197
'LINC00184' 1.14027633088516E-2 0.83063894212071299
'HSFY1P1' 1.14025429471507E-2 0.831223973657499
'LINC00314' 1.14025429471507E-2 0.83180468761836701
'SMAD5-AS1' 1.14020549172319E-2 0.83238113341786901
'DEFB109P1' 1.14019189669582E-2 0.832953356669206
'DLEU1' 1.14019189669582E-2 0.83352140310848999
'FAM172BP' 1.14019189669582E-2 0.83408531830094301
'FAM183B' 1.14019189669582E-2 0.83464514715142202
'FOXN3-AS1' 1.14019189669582E-2 0.83520093391633798
'LINC00398' 1.14019189669582E-2 0.83575272221531804
'MGC21881' 1.14019189669582E-2 0.83630055504262202
'NAGPA-AS1' 1.14019189669582E-2 0.83684447477830204
'UPK1A-AS1' 1.14019189669582E-2 0.83738452319913803
'ACVR2B-AS1' 1.14014309638195E-2 0.83792074321983601
'KCNQ1DN' 1.14014309638195E-2 0.83845317369975303
'LINC00424' 1.14014309638195E-2 0.83898185466924702
'LINC00641' 1.14014309638195E-2 0.83950682559684997
'SERTAD4-AS1' 1.14014309638195E-2 0.840028125399086
'IGIP' 1.13997757357059E-2 0.84054579821743103
'KRTAP21-3' 1.1398768013415E-2 0.84105987958468598
'PECAM1' 1.139598201778E-2 0.84157041293554202
'SPHAR' 1.1395978823714899E-2 0.84207742537775199
'KRTAP22-2' 1.13944579009971E-2 0.84258095842490399
'LIMD1-AS1' 1.1391704947280101E-2 0.84308105204349204
'BRWD1-AS1' 1.1391010222404701E-2 0.84357773442483697
'LINC00473' 1.1390894147753799E-2 0.84407103840928399
'FAM74A2' 1.1390406617785301E-2 0.84456099961258202
'AOAH-IT1' 1.13901387730088E-2 0.84504765117209002
'FLJ38109' 1.13901107928832E-2 0.84553102571092897
'FLVCR1-AS1' 1.1389974985417399E-2 0.84601115658107495
'LINC00663' 1.1389974985417399E-2 0.84648807587349495
'LINC00550' 1.1389947088394499E-2 0.84696181579695495
'THAP7-AS1' 1.1389594282085601E-2 0.84743240911895201
'LINC00310' 1.1389149292187E-2 0.847899887402359
'XXYLT1-AS2' 1.13886305386641E-2 0.84836428173258605
'CDRT15P2' 1.1388526046964199E-2 0.84882562118067995
'LINC00311' 1.1388526046964199E-2 0.84928393545206504
'MAGI2-AS2' 1.13881710811256E-2 0.849739255365355
'KDM5B-AS1' 1.1387547889581901E-2 0.85019161105507801
'NDFIP2-AS1' 1.1387519915838499E-2 0.85064102946101705
'OCLM' 1.13873669976212E-2 0.85108753950483995
'MBNL1-AS1' 1.1386751548948901E-2 0.85153117082402097
'CECR5-AS1' 1.13857281107137E-2 0.851971952499472
'LINC00339' 1.1385700141453001E-2 0.85240990874100797
'ZNF503-AS2' 1.1385700141453001E-2 0.85284506654010594
'HIST1H4I' 1.13854828398434E-2 0.85327745332551996
'LINC00608' 1.13851050532275E-2 0.85370709599733297
'UBAC2-AS1' 1.1385062584074301E-2 0.854134019546126
'LINC00161' 1.13846177717206E-2 0.85455825097414595
'MMP24-AS1' 1.13845898051951E-2 0.85497981436792103
'NEBL-AS1' 1.1384575304390099E-2 0.85539873477647199
'ZNF137P' 1.13840880456195E-2 0.85581503845515305
'HIST1H4D' 1.1381741257205201E-2 0.85622875565231105
'SLN' 1.13814028914859E-2 0.85663990422826197
'HIST1H4A' 1.1381000455946699E-2 0.85704850823852696
'KRTAP23-1' 1.13809831848253E-2 0.85745459005512203
'KRTAP20-3' 1.1380919034142499E-2 0.85785817310407797
'HIST1H4J' 1.13797778636001E-2 0.85825928368393201
'HIST1H4K' 1.13797778636001E-2 0.85865794098806802
'SMIM3' 1.13773158741221E-2 0.85905417496104897
'KRTAP7-1' 1.13763117373719E-2 0.85944800326895598
'KLHL7-AS1' 1.1375853754733999E-2 0.85983944612646002
'FAM225A' 1.1375385443104199E-2 0.86022852518516202
'FAM225B' 1.1375385443104199E-2 0.86061526039411396
'LRP4-AS1' 1.13749610209523E-2 0.860999674143618
'FAM138D' 1.13747289861326E-2 0.86138178670909804
'TPRG1-AS2' 1.13744941850595E-2 0.86176161870642798
'DSCR10' 1.13744596869341E-2 0.86213918990168603
'CRHR1-IT1' 1.1374436358952E-2 0.86251452038756005
'LINC00338' 1.13744141518511E-2 0.86288763004868596
'STK4-AS1' 1.13744141518511E-2 0.86325853847287304
'LINC00667' 1.1374272797786101E-2 0.86362726549854796
'FTLP10' 1.1374118743451799E-2 0.86399383035414301
'LINC00330' 1.1374118743451799E-2 0.86435825155561197
'LINC00870' 1.1374118743451799E-2 0.86472054785211605
'HCG23' 1.1374018743663301E-2 0.86508073806550101
'DDX11L1' 1.13739273291888E-2 0.86543884048464603
'DDX11L10' 1.13739273291888E-2 0.86579487294761204
'DDX11L5' 1.13739273291888E-2 0.86614885335027303
'LINC00111' 1.13739193982245E-2 0.86650079940559299
'KRTAP22-1' 1.13739173280501E-2 0.86685072858400702
'GRIK1-AS2' 1.1373884901847301E-2 0.86719865825976095
'SNRK-AS1' 1.1373659873000401E-2 0.86754460607134898
'SBF2-AS1' 1.13736319334683E-2 0.86788858834974403
'C14orf64' 1.1373624002710501E-2 0.86823062174251397
'SMIM2-IT1' 1.1373617446659399E-2 0.86857072276175296
'PMAIP1' 1.1373617331136201E-2 0.86890890771923801
'STARD13-AS' 1.1373553719744099E-2 0.86924519293991498
'LINC00462' 1.1373506067092601E-2 0.86957959434325705
'CACNA1C-IT3' 1.1373496323031401E-2 0.86991212760955205
'CSNK1G2-AS1' 1.1373468383902101E-2 0.87024280840065704
'LINC00433' 1.1373418110242501E-2 0.87057165221590405
'LINC00474' 1.1373418110242501E-2 0.87089867418176004
'ZNF32-AS2' 1.1373418110242501E-2 0.87122388939642303
'KTN1-AS1' 1.1373311420102099E-2 0.87154731308563305
'LOC728431' 1.13732128034935E-2 0.871868959992531
'LINC00636' 1.13731730827113E-2 0.87218884455944801
'FAM138B' 1.1373165152274401E-2 0.87250698114493597
'FAM138C' 1.1373165152274401E-2 0.87282338401605997
'FAM138E' 1.1373165152274401E-2 0.87313806730636401
'LINC00649' 1.1373102719962501E-2 0.87345104516537098
'LINC00570' 1.13730374777607E-2 0.87376233142849802
'TP53TG1' 1.1373009539761799E-2 0.87407193967386598
'RAB11B-AS1' 1.1372917426382001E-2 0.87437988360639296
'ZNF271' 1.1372913146703601E-2 0.87468617637649104
'ELK2AP' 1.13729033925921E-2 0.87499083124341903
'CIDECP' 1.13728943291296E-2 0.87529386130855902
'LAMTOR5-AS1' 1.13728863988876E-2 0.87559527953274097
'MT1HL1' 1.1372827067210199E-2 0.87589509887863004
'DLG1-AS1' 1.13728101589905E-2 0.87619333192350402
'DEFB122' 1.13727994981113E-2 0.87648999120735205
'FLJ41200' 1.1372753969693001E-2 0.87678508924636001
'PCDH9-AS3' 1.1372753969693001E-2 0.87707863821429699
'NRG1-IT3' 1.1372706320401599E-2 0.87737065040137896
'REREP3' 1.1372683609544401E-2 0.87766113777994004
'SPATA13-AS1' 1.1372683609544401E-2 0.87795011220340502
'COL4A2-AS1' 1.13726783832184E-2 0.87823758547460795
'HIGD2B' 1.1372621475011901E-2 0.87852356939442799
'OR7E91P' 1.13725904327869E-2 0.87880807544138595
'RNASEH2B-AS1' 1.13725904327869E-2 0.87909111496232895
'MT1JP' 1.1372550714184399E-2 0.87937269936933005
'MT1L' 1.1372550714184399E-2 0.87965283975373199
'EIF1B-AS1' 1.1372542784182701E-2 0.879931547215271
'MED4-AS1' 1.1372542784182701E-2 0.88020883269996697
'LINC00488' 1.13725148474023E-2 0.88048470713368798
'LINC00525' 1.13725148474023E-2 0.88075918118957397
'FLI1-AS1' 1.1372508291992199E-2 0.88103226552000002
'IGF2-AS' 1.1372508291992199E-2 0.88130397063663701
'CRYM-AS1' 1.13724306679582E-2 0.88157430715728002
'LINC00240' 1.1372421247471299E-2 0.88184328522661504
'MAGI1-AS1' 1.1372315463206399E-2 0.88211091530007402
'LINC00290' 1.13722950718843E-2 0.88237720727414404
'LINC00599' 1.13722950718843E-2 0.88264217110869303
'MGC34034' 1.13722950718843E-2 0.88290581671520896
'DSCR9' 1.1372239282183E-2 0.88316815404523996
'SPAG5-AS1' 1.13721798685101E-2 0.88342919282268095
'C12orf36' 1.13721492142052E-2 0.88368894259542996
'KCNMB2-IT1' 1.1372131624165E-2 0.883947412855972
'LINC00443' 1.13720639714997E-2 0.88420461315860799
'C1orf213' 1.1372041557042301E-2 0.88446055273038304
'LINC00284' 1.1372015020665E-2 0.88471524082879105
'DLX6-AS1' 1.1371990298545199E-2 0.88496868660652905
'FLJ16341' 1.1371934879850901E-2 0.88522089920631897
'HOXD-AS2' 1.1371934879850901E-2 0.88547188747310002
'KRTAP19-2' 1.1371908055547201E-2 0.88572166036528299
'DNAJC27-AS1' 1.1371906944568E-2 0.88597022662781899
'C5orf27' 1.13719068701712E-2 0.88621759498083597
'DLGAP1-AS5' 1.13718362752117E-2 0.88646377423262501
'EPN2-AS1' 1.13718362752117E-2 0.88670877276857696
'LINC00700' 1.13718083401716E-2 0.88695259912956104
'LINC00359' 1.13717938556921E-2 0.88719526167613505
'ADPGK-AS1' 1.1371721076498E-2 0.88743676886005796
'LINC00317' 1.1371690423433301E-2 0.88767712881425398
'C1orf220' 1.13716727515387E-2 0.88791634966362398
'FAM99A' 1.13716727515387E-2 0.88815443944514805
'FAM99B' 1.13716727515387E-2 0.88839140616166601
'PCED1B-AS1' 1.13716727515387E-2 0.88862725774069296
'TPRXL' 1.13716727515387E-2 0.88886200203531296
'UCA1' 1.13716727515387E-2 0.88909564682503905
'C8orf69' 1.13716169648989E-2 0.88932819994702506
'CTSL1P8' 1.13716024806637E-2 0.88955966893903504
'LINC00838' 1.13716024806637E-2 0.88979006133108196
'PCA3' 1.13715575544863E-2 0.89001938472113895
'PRKAG2-AS1' 1.13715575544863E-2 0.89024764642883403
'MIR143HG' 1.13715548362103E-2 0.89047485381621305
'WDR11-AS1' 1.13715151360093E-2 0.89070101425641501
'EZR-AS1' 1.1371513082202699E-2 0.89092613488322303
'HOTAIRM1' 1.1371513082202699E-2 0.89115022284660494
'LOC284889' 1.1371512417743399E-2 0.89137328523730397
'MCM3AP-AS1' 1.1371512417743399E-2 0.89159532907827499
'ISM1-AS1' 1.13715006599883E-2 0.891816361356775
'ABCC5-AS1' 1.1371377497100099E-2 0.89203638922301598
'HLTF-AS1' 1.1371377497100099E-2 0.89225541923045404
'LINC00051' 1.1371377497100099E-2 0.89247345815188495
'LINC00489' 1.1371377497100099E-2 0.89269051269895205
'SEC24B-AS1' 1.1371377497100099E-2 0.89290658952283497
'LOC645638' 1.13713495631902E-2 0.89312169527769802
'OPA1-AS1' 1.13713495631902E-2 0.89333583643276304
'ST8SIA6-AS1' 1.13713495631902E-2 0.89354901946185505
'ZNF788' 1.13713495631902E-2 0.893761250780996
'ZNRF3-AS1' 1.13713495631902E-2 0.89397253674904897
'ARHGEF3-AS1' 1.13713350792966E-2 0.894182883700541
'DPY19L2P4' 1.13713350792966E-2 0.89439229784958796
'GRID1-AS1' 1.13713350792966E-2 0.89460078538735599
'MTUS2-AS1' 1.13713350792966E-2 0.89480835245034396
'TMEM30C' 1.1371312579271001E-2 0.895015005170543
'LINC00595' 1.1371307145491101E-2 0.89522074953907904
'LOC728228' 1.1371307145491101E-2 0.89542559152003398
'FLJ41649' 1.13712139800427E-2 0.89562953724104
'IPW' 1.13712139800427E-2 0.89583259236937895
'LINC00619' 1.13712139800427E-2 0.89603476272591598
'MIR155HG' 1.13712139800427E-2 0.89623605408090301
'MYCNOS' 1.13712139800427E-2 0.89643647215452305
'TUBA3FP' 1.13712139800427E-2 0.89663602261743502
'VAV3-AS1' 1.13712139800427E-2 0.89683471109130697
'SGOL1-AS1' 1.1371200400816101E-2 0.89703254317860803
'FLJ42289' 1.1371197385877401E-2 0.89722952438169601
'KIRREL3-AS3' 1.13711919521528E-2 0.89742566018355396
'MYLK-AS1' 1.1371186046535701E-2 0.89762095601603797
'SH3BP5-AS1' 1.1371186046535701E-2 0.89781541725094705
'UCHL1-AS1' 1.1371186046535701E-2 0.89800904922685898
'KIRREL3-AS2' 1.1371180396386E-2 0.89820185724893697
'DLGAP1-AS3' 1.13711715628508E-2 0.89839384657205401
'FLJ41350' 1.13711715628508E-2 0.89858502238108995
'LINC00626' 1.13711715628508E-2 0.898775389835754
'LINC00705' 1.13711715628508E-2 0.89896495405221299
'ABCA11P' 1.13711581956598E-2 0.89915372013169104
'GATA3-AS1' 1.13711581956598E-2 0.89934169307638101
'LINC00324' 1.13711157786766E-2 0.89952887796347802
'LINC00112' 1.1371098787650601E-2 0.89971527968575604
'A2M-AS1' 1.1371070854427401E-2 0.89990090317105798
